posteam,week,pass_attempt,rush_attempt,shotgun,no_huddle,qb_scramble,first_down_rush,first_down_pass,qb_dropback,pass_length,pass_location,run_location,run_gap,yards_after_catch,play_type,yards_gained,air_yards,epa,ydstogo,down
LV,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,middle,,,1.0,pass,11.0,10.0,1.1735809,7.0,2.0
LV,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,,pass,0.0,-4.0,-0.52254254,10.0,1.0
LV,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,deep,right,,,12.0,pass,33.0,21.0,2.8005292,10.0,2.0
LV,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,4.0,,-0.24271157,10.0,1.0
LV,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-4.0,,-0.80687845,6.0,2.0
LV,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,11.0,pass,9.0,-2.0,-0.66447824,10.0,3.0
LV,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,2.0,,-0.43364677,10.0,1.0
LV,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,5.0,pass,1.0,-4.0,-0.6526523,8.0,2.0
LV,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,7.0,pass,6.0,-1.0,-0.56802523,7.0,3.0
LV,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,deep,middle,,,2.0,pass,19.0,17.0,1.0971528,10.0,1.0
LV,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,middle,,,2.0,pass,8.0,6.0,0.45573002,10.0,1.0
LV,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,1.0,pass,3.0,2.0,0.23489483,2.0,2.0
LV,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,right,,,0.0,pass,3.0,3.0,-0.34432763,10.0,1.0
LV,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,12.0,-0.4293996,7.0,2.0
LV,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,-3.0,-3.497112,2.0,3.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-8.0,,-1.3831798,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,5.0,pass,2.0,-3.0,-0.636851,18.0,2.0
LV,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,-2.0,,-1.078892,16.0,3.0
LV,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,2.0,,-0.39718723,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,0.0,pass,6.0,6.0,0.17102146,8.0,2.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,right,,,0.0,pass,4.0,4.0,0.9583405,2.0,3.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,middle,,,10.0,pass,6.0,-4.0,0.395185,10.0,1.0
LV,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,left,,,8.0,pass,0.0,-8.0,-0.88456213,4.0,2.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-8.0,,-2.4658003,4.0,3.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,middle,,,3.0,pass,-1.0,-4.0,-0.72840244,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,9.0,pass,7.0,-2.0,0.24299055,11.0,2.0
LV,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,8.0,-1.6851774,4.0,3.0
LV,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,3.0,,-0.20840691,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,middle,,,0.0,pass,11.0,11.0,1.1743816,7.0,2.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,0.0,pass,8.0,8.0,0.631848,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,middle,,,5.0,pass,11.0,6.0,0.60240513,2.0,2.0
LV,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,short,right,,,10.0,pass,4.0,-6.0,-0.0501647,10.0,1.0
LV,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,3.0,,-0.0606709,6.0,2.0
LV,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,-3.0,,-2.1809483,3.0,3.0
LV,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,2.0,,-0.43696398,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep,right,,,,pass,0.0,18.0,-3.3840678,8.0,2.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,3.0,pass,1.0,-2.0,-0.40051925,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,6.0,pass,1.0,-5.0,-0.4555356,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,0.0,pass,4.0,4.0,0.21115309,9.0,2.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-9.0,,-1.9630696,5.0,3.0
