posteam,week,pass_attempt,rush_attempt,shotgun,no_huddle,qb_scramble,first_down_rush,first_down_pass,qb_dropback,pass_length,pass_location,run_location,run_gap,yards_after_catch,play_type,yards_gained,air_yards,epa,ydstogo,down
NO,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,short,middle,,,9.0,pass,13.0,4.0,1.358555,8.0,2.0
NO,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,6.0,,0.038495723,10.0,1.0
NO,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,1.0,,-0.51987356,4.0,2.0
NO,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,right,guard,,run,3.0,,1.0689465,3.0,3.0
NO,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,-2.0,,-1.0148755,10.0,1.0
NO,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,middle,,,4.0,pass,10.0,6.0,0.6491305,12.0,2.0
NO,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,middle,,,run,5.0,,0.97220004,2.0,3.0
NO,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,6.0,pass,5.0,-1.0,0.017583821,10.0,1.0
NO,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,1.0,,-0.5207416,5.0,2.0
NO,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,-1.0,,-1.6370884,4.0,3.0
NO,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,deep,right,,,5.0,pass,22.0,17.0,1.2750143,10.0,1.0
NO,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,end,,run,14.0,,1.9473948,10.0,1.0
NO,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,4.0,,-0.20121194,10.0,1.0
NO,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,4.0,,-0.19119869,6.0,2.0
NO,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,0.0,,-1.2180333,2.0,3.0
NO,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,2.0,,-0.5488034,10.0,1.0
NO,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,8.0,-0.5536399,8.0,2.0
NO,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,5.0,,-0.5896909,8.0,3.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,1.0,,-0.56038123,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,end,,run,7.0,,0.39138678,9.0,2.0
NO,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,6.0,pass,17.0,11.0,1.8873279,2.0,3.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,2.0,,-0.37395388,10.0,1.0
NO,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,middle,,,5.0,pass,9.0,4.0,0.87947696,8.0,2.0
NO,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,deep,right,,,19.0,pass,39.0,20.0,3.0124183,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,tackle,,run,5.0,,1.2241675,5.0,1.0
NO,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,deep,middle,,,21.0,pass,70.0,49.0,5.891049,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,3.0,,-0.30542597,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,end,,run,7.0,,0.8848593,7.0,2.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,3.0,,-0.214169,10.0,1.0
NO,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,short,left,,,60.0,pass,57.0,-3.0,5.3285284,7.0,2.0
NO,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,tackle,,run,11.0,,0.56047934,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,4.0,,-0.09574142,10.0,1.0
NO,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,-5.0,-0.758025,6.0,2.0
NO,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,9.0,pass,10.0,1.0,1.7963136,6.0,3.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,6.0,,0.34263533,10.0,1.0
NO,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,right,,,2.0,pass,1.0,-1.0,-0.65843767,4.0,2.0
NO,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,left,end,,run,15.0,,1.6016797,3.0,3.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,end,,run,8.0,,0.67324466,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,middle,,,run,3.0,,0.016364548,2.0,2.0
NO,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,middle,,,,pass,0.0,-1.0,-0.5058042,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,end,,run,12.0,,2.5108259,10.0,2.0
NO,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,3.0,pass,0.0,-3.0,-0.31094417,10.0,1.0
NO,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,deep,right,,,0.0,pass,19.0,19.0,2.3278558,10.0,2.0
NO,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,middle,,,run,1.0,,0.70590794,1.0,1.0
NO,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,left,,,8.0,pass,8.0,0.0,0.5482732,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,0.0,,-0.78079253,2.0,2.0
NO,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,left,end,,run,9.0,,1.3894848,2.0,3.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,end,,run,3.0,,-0.2693564,10.0,1.0
NO,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,short,middle,,,0.0,pass,13.0,13.0,1.3455263,7.0,2.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,7.0,,0.41942844,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,end,,run,4.0,,0.44198447,3.0,2.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,end,,run,10.0,,0.8226958,15.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,3.0,,-0.052199304,5.0,2.0
NO,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,left,end,,run,4.0,,0.7509506,2.0,3.0
NO,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-1.0,,-0.8408646,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,2.0,,-0.38877776,11.0,2.0
NO,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,end,,run,7.0,,1.4533867,7.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,3.0,,-0.28860936,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,end,,run,7.0,,0.9833632,7.0,2.0
NO,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,deep,middle,,,,pass,0.0,20.0,-4.2668476,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,8.0,,0.56931716,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,tackle,,run,3.0,,0.124273576,2.0,2.0
NO,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,left,,,,pass,0.0,3.0,-0.49734682,10.0,1.0
NO,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,end,,run,-2.0,,-1.2907596,10.0,2.0
NO,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,6.0,-1.1526701,12.0,3.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,7.0,,0.37868175,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,6.0,,0.08031095,13.0,2.0
NO,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,2.0,,-1.1183285,7.0,3.0
NO,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,2.0,,-0.41874835,10.0,1.0
NO,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,middle,,,run,9.0,,1.0501022,8.0,2.0
NO,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,end,,run,11.0,,-0.7977365,10.0,1.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,0.0,,-0.5857706,10.0,1.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,1.0,pass,9.0,8.0,0.7260013,10.0,2.0
NO,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,end,,run,8.0,,0.8779697,1.0,3.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,end,,run,4.0,,-0.25932825,10.0,1.0
NO,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,guard,,run,2.0,,-0.11517446,1.0,2.0
NO,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,middle,,,,pass,0.0,4.0,-0.56089735,10.0,1.0
NO,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,end,,run,2.0,,-0.76573944,10.0,2.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,middle,,,0.0,pass,15.0,15.0,2.3971853,8.0,3.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,1.0,,-0.3336314,10.0,1.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,6.0,pass,0.0,-6.0,-0.61815697,9.0,2.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,6.0,pass,12.0,6.0,1.6321545,9.0,3.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,4.0,,-0.16376257,10.0,1.0
NO,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,-3.0,,-1.193565,11.0,2.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,middle,,,,pass,0.0,-8.0,-0.7110359,14.0,3.0
NO,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-12.0,,-2.0846157,10.0,1.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep,middle,,,,pass,0.0,17.0,-0.8913575,22.0,2.0
NO,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,9.0,,-0.27934653,22.0,3.0
NO,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,left,,,,pass,0.0,-4.0,-0.62812144,10.0,1.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,2.0,pass,8.0,6.0,0.49627224,10.0,2.0
