player_name,player_id,season,season_type,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,fantasy_points,fantasy_points_ppr,games,age,years_exp,height,weight,ngs_avg_cushion,ngs_avg_separation,ngs_avg_intended_air_yards,ngs_percent_share_of_intended_air_yards,ngs_catch_percentage,ngs_avg_yac,ngs_avg_expected_yac,ngs_avg_yac_above_expectation,headshot_url
Darnell Washington,00-0038558,2024,REG,19,25,200.0,1,0.0,0.0,108.0,126.0,9.0,8.605247256637085,0,24.67202380952381,0.0713459317221859,0.49601376244594597,1.7384553022947873,26.0,45.0,13,23.0,1.0,79.0,265.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf"
Darren Waller,00-0031610,2023,REG,52,74,552.0,1,0.0,0.0,592.0,211.0,25.0,15.290661887388168,0,12.219974144267056,0.2059936025153369,3.6149005533984058,6.238315232654948,61.2,113.2,12,31.0,9.0,78.0,255.0,6.261833333333333,2.943662681780704,7.649459459459459,15.920910152020134,70.27027027027027,4.318461538461539,4.538782680184086,-0.2203211417225477,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqzht46a66zbi9xyylf4"
David Martin-Robinson,00-0039648,2024,REG,1,2,6.0,0,0.0,0.0,0.0,6.0,1.0,0.2691091754240915,0,0.0,0.030776515151515152,0.0,0.09232954545454546,0.6000000000000001,1.6,2,24.0,0.0,75.0,255.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijqnto6waarhbqizteg0"
David Njoku,00-0033885,2024,REG,64,97,505.0,5,0.0,0.0,510.0,251.0,23.0,-7.312480269892635,2,14.424476848492935,0.22724589415976257,1.6464704178563823,4.90208654613555,84.5,148.5,11,28.0,7.0,76.0,246.0,6.390454545454546,3.0998921291358306,5.297835051546391,10.431349464111724,65.97938144329896,4.214843749999999,3.415874500640829,0.7989692493591702,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm"
David Wells,00-0034575,2023,REG,2,2,-10.0,0,1.0,0.0,0.0,-10.0,1.0,-1.7841486409306526,0,0.0,0.0625,0.0,0.09375,-1.0,1.0,1,29.0,6.0,77.0,255.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ft7ynz8n2ehrduolhihy"
Davis Allen,00-0039074,2024,REG,6,13,39.0,0,0.0,0.0,50.0,21.0,2.0,-3.993656551681507,0,2.388157894736842,0.05266230229465523,0.19753435471404776,0.6122347689517305,3.9000000000000004,9.9,6,23.0,1.0,78.0,250.0,4.165,4.762494583425205,2.5148333333333346,4.080361289552082,81.66666666666667,6.907249999999999,7.279607701890915,-0.3723577018909161,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ihbec16pwn2ki5woyr4m"
Dawson Knox,00-0035689,2024,REG,22,33,311.0,1,0.0,0.0,316.0,94.0,12.0,10.105993749399204,0,12.856926354629563,0.07904474198197638,1.5084240492511731,2.715836416097325,37.1,59.1,14,27.0,5.0,76.0,254.0,5.477450980392156,4.266771244856868,7.915538461538463,9.944451316623631,73.84615384615385,4.446458333333333,4.068264058281577,0.3781942750517562,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uazfj5l5vzow2oyfa1s6"
Devin Culp,00-0039754,2024,REG,5,6,88.0,0,0.0,0.0,73.0,31.0,4.0,7.8495431828378335,0,2.6052173913043477,0.09475806451612903,0.2839403591377002,0.48303244494477726,8.8,13.799999999999999,2,24.0,0.0,76.0,237.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/enm1dlbdrxtiwev6pjvi"
Donald Parham,00-0035329,2023,REG,27,41,285.0,4,0.0,0.0,306.0,126.0,22.0,18.289647645852007,0,16.153978608239253,0.08656690591983342,1.07478475175157,2.440403991662851,52.5,79.5,13,27.0,5.0,80.0,237.0,6.378166666666667,3.2349823431342792,7.030416666666667,13.914846230908953,77.5,5.2513749999999995,4.036610337279676,1.2147646627203235,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v4ryz7edi35hnbogbqjt"
Drew Sample,00-0035631,2023,REG,22,27,163.0,2,0.0,0.0,29.0,173.0,9.0,0.49605048436135624,0,5.757777777777778,0.05734019669691378,-0.006474595462346355,1.199611913811547,28.3,50.3,14,28.0,5.0,77.0,259.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xufsbdqfujdqnrnozhg4"
