player_name,player_id,season,season_type,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,fantasy_points,fantasy_points_ppr,games,age,years_exp,height,weight,ngs_avg_cushion,ngs_avg_separation,ngs_avg_intended_air_yards,ngs_percent_share_of_intended_air_yards,ngs_catch_percentage,ngs_avg_yac,ngs_avg_expected_yac,ngs_avg_yac_above_expectation,headshot_url
Chris Godwin,00-0033921,2024,REG,50,62,576.0,5,1.0,0.0,356.0,350.0,32.0,35.511457796120396,0,12.045786463278723,0.281652824436979,2.0736919616100313,4.408939029715301,87.80000000000001,137.8,7,28.0,7.0,73.0,209.0,6.390701754385964,3.2367595142224173,5.582096774193549,9.03603290767106,80.64516129032258,7.3276,5.047980963331976,2.2796190366680245,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/al7b3dzqhysgve7l5lke"
Chris Moore,00-0032398,2022,REG,48,74,548.0,2,0.0,0.0,639.0,267.0,24.0,7.128327410024395,0,15.411437739966612,0.15959315745962216,2.696285168633707,5.478245660885093,67.1,115.1,15,31.0,8.0,73.0,200.0,6.111111111111112,3.008335296461404,9.307297297297298,16.48618371919343,64.86486486486487,5.713125000000001,4.067874434938204,1.6452505650617963,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dzzwxblkzpxnauo9iwhi"
Chris Olave,00-0037239,2024,REG,32,44,400.0,1,1.0,1.0,455.0,121.0,22.0,1.4877366393345328,0,9.377617400365569,0.1971789755185064,2.1619060860499224,3.8794819664570226,44.7,76.7,8,24.0,2.0,72.0,185.0,6.290930232558139,2.9562174364804776,13.260652173913044,37.14807709874852,63.04347826086957,4.053793103448276,4.314998608790422,-0.2612055053421462,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph"
Christian Kirk,00-0034775,2024,REG,27,47,379.0,1,0.0,0.0,644.0,113.0,18.0,8.420426437177847,0,5.272374991786583,0.19120655638650993,2.3703878907681126,3.953750200175798,43.900000000000006,70.9,8,27.0,6.0,71.0,200.0,6.582820512820513,2.7862910270696197,13.163404255319149,14.301631552911036,57.44680851063831,4.92925925925926,4.825258604006904,0.1040006552523555,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde"
Christian Watson,00-0038124,2024,REG,29,53,620.0,2,1.0,1.0,944.0,149.0,21.0,18.760962031477995,1,7.790949728843313,0.14798740170006633,4.426210644902678,6.206082887133267,76.3,105.3,14,25.0,2.0,76.0,208.0,5.259615384615385,2.382901692920304,17.544528301886796,23.095570447128026,54.71698113207547,6.124482758620689,6.069630790719859,0.0548519679008308,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qenktpex0mep8er8dzxj"
Cody Thompson,00-0035164,2023,REG,1,1,10.0,0,0.0,0.0,6.0,4.0,0.0,0.41286147478967905,0,1.6666666666666667,0.038461538461538464,0.046875,0.09050480769230769,1.0,2.0,1,28.0,5.0,74.0,205.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dghmeq55sg0rb1ppakkr"
Cody White,00-0035891,2024,REG,2,3,44.0,0,0.0,0.0,40.0,13.0,2.0,2.547461475885939,0,1.1,0.08823529411764706,0.11461318051575932,0.21258216753750211,4.4,6.4,1,25.0,4.0,75.0,210.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/japxwwyjwag4j7kxy9pm"
Collin Johnson,00-0036254,2024,REG,1,2,6.0,0,0.0,0.0,16.0,3.0,1.0,-0.3189183409558609,0,2.0,0.03434684684684684,0.06000423908435778,0.14504350789959097,0.6000000000000001,1.6,2,26.0,4.0,78.0,215.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijr7bal4mbsaum2lp9dq"
Colton Dowell,00-0038632,2023,REG,1,2,3.0,0,0.0,0.0,40.0,0.0,0.0,-2.652739236073103,0,1.0,0.039230769230769236,0.14336314756771906,0.21804651098971103,0.30000000000000004,1.3,2,25.0,1.0,75.0,215.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/asnykoet55r5qhhewijc"
Cooper Kupp,00-0033908,2024,REG,67,100,710.0,6,1.0,0.0,758.0,269.0,28.0,3.8681466335284114,0,11.177548390647058,0.24910823380685296,3.192013869824147,6.7183579174002555,108.0,175.0,12,31.0,7.0,74.0,208.0,7.119340659340658,3.263575264075337,7.8189,19.166225438286855,67.0,4.2429850746268665,4.007833425403782,0.2351516492230843,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sq7zwzcgrajuk0hwwph2"
Courtland Sutton,00-0034348,2024,REG,81,135,1081.0,8,1.0,1.0,1787.0,179.0,57.0,37.14292305415117,0,10.335929535933756,0.2592329344724854,7.704617053823575,11.614822365016153,159.3,240.3,16,28.0,6.0,76.0,216.0,5.976917293233083,2.4721550250665185,13.21237037037037,43.94304085931437,60.0,2.4745679012345683,2.551023613082588,-0.0764557118480198,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq"
Curtis Samuel,00-0033282,2024,REG,31,46,253.0,1,0.0,0.0,212.0,160.0,9.0,-10.305069814420941,0,39.44897173044873,0.10936609466334,0.9875285238838604,2.9879579546488424,32.7,63.7,14,28.0,7.0,71.0,195.0,6.625405405405405,4.056089405564894,4.485217391304347,5.067469654620208,67.3913043478261,5.3990322580645165,5.309485449262343,0.0895468088021731,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mq62ulflifrpjrcyknbj"
D.J. Montgomery,00-0035045,2023,REG,3,8,56.0,1,0.0,0.0,97.0,28.0,3.0,-6.787304247147404,0,1.892063492063492,0.1312169312169312,0.342575159429092,0.633453405251158,11.600000000000001,14.600000000000001,2,27.0,5.0,73.0,201.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s8equqk2rmgcwyf8bkup"
DJ Chark,00-0034777,2023,REG,35,66,525.0,5,2.0,1.0,1016.0,84.0,22.0,15.333778778289522,0,8.651993115756733,0.14808751055561103,4.301446459904676,6.1208502436011045,80.5,115.5,14,27.0,6.0,75.0,198.0,5.74609375,2.2882380354006724,15.091818181818182,25.091442217587133,53.03030303030303,2.792285714285714,2.556324468783374,0.2359612455023398,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skuieceh50r31ulwpo5s"
DJ Moore,00-0034827,2024,REG,98,140,966.0,6,1.0,1.0,1049.0,588.0,43.0,16.38691519712051,1,40.86917249194816,0.27091305186553355,4.445121275182704,10.019867715198997,140.1,238.1,17,27.0,6.0,72.0,215.0,5.777984496124031,3.4436736229439004,7.4205,24.960116479102,70.0,6.212857142857142,5.488773911733834,0.7240832311233074,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve"
DJ Turner,00-0036527,2024,REG,16,29,158.0,1,0.0,0.0,255.0,83.0,9.0,-11.291553855403173,0,4.559192281148803,0.08335753974021237,1.2144814776788007,2.100500130478346,31.1,47.1,10,27.0,3.0,69.0,205.0,7.293333333333333,2.0171427111202407,8.000000000000002,24.488368025188034,28.57142857142857,4.425000000000001,3.8461593651281873,0.5788406348718134,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl"
DK Metcalf,00-0035640,2024,REG,66,108,992.0,5,2.0,2.0,1481.0,263.0,35.0,24.116524922443762,0,11.017687511519789,0.20823957253008654,6.180772163825679,9.011930896604921,125.2,191.2,15,26.0,5.0,76.0,230.0,5.656698113207549,2.557661263743729,13.698611111111113,36.29118311538264,61.11111111111112,4.271818181818181,3.8946034914029,0.3772146904152809,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ezpzdcvzlu5ga4uv6oas"
Damiere Byrd,00-0031868,2022,REG,13,23,268.0,2,0.0,0.0,468.0,105.0,9.0,7.558480436913669,0,7.524586596669962,0.0789766913482878,2.2018037044992695,2.962843037418669,38.8,51.8,12,31.0,9.0,69.0,180.0,8.306666666666667,2.4820351491294272,28.16,60.06185347125948,50.0,12.71,2.645515702716116,10.064484297283885,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cskulleqxehtrgkqsl3u"
Dan Chisena,00-0035976,2024,REG,3,4,37.0,0,0.0,0.0,30.0,9.0,2.0,2.039961123140529,0,3.552941176470588,0.05105937423010593,0.1513673988608124,0.3357243632380454,3.7,6.7,3,27.0,4.0,75.0,202.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dwiqdrtc7vgrvngxoiix"
Danny Gray,00-0037828,2022,REG,1,7,10.0,0,0.0,0.0,160.0,4.0,1.0,-2.9469830194721,0,1.6666666666666667,0.047786561264822135,0.7021708289187096,0.8499187897292627,1.9,2.9,5,25.0,2.0,72.0,199.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rvbywyacbtvt4qcjjtbs"
Dante Pettis,00-0034860,2022,REG,19,41,245.0,3,0.0,0.0,371.0,63.0,9.0,-15.369224520156857,0,8.846742146742146,0.12589161714481406,1.8262598411016802,3.9221058488122713,46.2,65.2,14,28.0,6.0,73.0,195.0,6.934261904761905,3.341413330364174,9.989244897959184,23.293016668227494,44.62585034013605,1.782857142857143,2.377878297669255,-0.5950211548121122,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkn6mnwboawe7iucprxe"
Dareke Young,00-0037093,2022,REG,2,2,24.0,0,0.0,0.0,1.0,23.0,2.0,2.090640461887233,0,24.0,0.07142857142857142,0.003745318352059925,0.10976457998929909,2.4000000000000004,4.4,1,25.0,2.0,74.0,210.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mcmvgrgtd3ba4wkvmeg2"
Darius Slayton,00-0035535,2024,REG,39,71,573.0,2,0.0,0.0,928.0,124.0,30.0,15.463928752080252,0,10.318910476694938,0.13511379281552988,4.077882390175853,6.097248700695814,71.0,110.0,16,27.0,5.0,73.0,190.0,5.56927536231884,2.4146555968494696,13.410985915492956,24.2418841955991,54.929577464788736,3.7179487179487194,2.732981346804213,0.9849673711445056,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zhm6evj813ucss03ndlx"
Darnell Mooney,00-0036309,2024,REG,64,106,992.0,5,0.0,0.0,1294.0,275.0,48.0,43.90698854503186,0,14.252896916658942,0.20557397379852904,5.249289778222666,8.608278215920562,129.20000000000002,193.20000000000002,16,26.0,4.0,71.0,172.0,6.457171717171717,2.9777865475755743,12.671981132075476,29.99044399690994,60.37735849056604,4.43390625,4.692119788192072,-0.2582135381920727,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c1ixyspw0eshl3a2qrly"
Davante Adams,00-0031381,2024,REG,85,141,1063.0,8,0.0,0.0,1172.0,473.0,49.0,19.679024739002404,1,17.303081731949973,0.295592725140923,5.099001598169743,9.776748346678204,156.3,241.29999999999998,14,31.0,10.0,73.0,215.0,5.461353383458648,3.2460858681193363,8.617304964539004,29.63360413247126,60.28368794326241,5.773411764705882,4.751070429767444,1.0223413349384378,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos"
David Bell,00-0037257,2022,REG,24,35,214.0,0,0.0,0.0,256.0,69.0,7.0,-11.099134047195548,0,15.221333637123111,0.0777499518555699,0.9761011096493613,2.3160197657215207,21.400000000000002,45.4,14,23.0,2.0,73.0,205.0,6.842250000000001,3.4683313681139243,4.798166666666666,9.201137022822177,76.66666666666666,2.317083333333333,2.2213223727098876,0.09576096062344563,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otv2kkn3lxonp9z43bdj"
David Moore,00-0033589,2024,REG,32,57,351.0,3,0.0,0.0,631.0,60.0,18.0,8.29301634245876,0,9.480138771246986,0.13105509984249622,2.438266450149689,4.458943611797203,53.1,85.10000000000001,14,29.0,7.0,72.0,215.0,5.861851851851851,2.266078973352956,11.558245614035089,15.752839992061649,56.14035087719298,2.071875,2.2039228338356907,-0.1320478338356907,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2esmsczxxoq7pzvg6yf"
David Sills,00-0035359,2022,REG,11,17,106.0,0,0.0,0.0,133.0,40.0,7.0,4.902425638021668,0,10.827144120247569,0.09132218541562256,0.6693728297540782,1.4274439276918915,10.600000000000001,21.6,7,29.0,5.0,75.0,210.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jksxoph459fmi1w8bhmb"
Dax Milne,00-0036671,2022,REG,6,7,37.0,1,0.0,0.0,38.0,13.0,2.0,2.4906449001282454,0,11.214285714285715,0.03134663681266469,0.16091851986894798,0.44178265044124276,9.7,15.7,7,25.0,3.0,73.0,190.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/is6qfhpfr82xc3udysfu"
Daylen Baldwin,00-0038147,2022,REG,2,2,25.0,0,0.0,0.0,25.0,0.0,2.0,1.7913616475998424,0,1.0,0.07692307692307693,0.22321428571428573,0.2716346153846154,2.5,4.5,1,24.0,2.0,74.0,219.0,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/azk4fbf1r56sykzhjcku"
DeAndre Carter,00-0031763,2022,REG,46,65,538.0,3,1.0,1.0,576.0,206.0,29.0,13.81492393538428,0,17.074238723180297,0.09809153992833766,2.3107280450731924,3.971706589831338,68.3,114.3,16,31.0,9.0,68.0,190.0,6.844035087719298,3.286056532949389,8.689076923076923,12.491070539969703,70.76923076923077,5.212173913043479,4.853308987790785,0.3588649252526936,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mh4cvggohuakwwhobzrk"
DeAndre Hopkins,00-0030564,2024,REG,56,80,610.0,5,1.0,0.0,896.0,109.0,35.0,19.209225964236232,0,11.285996671611127,0.14494821831551233,3.7987275885204985,6.137866551536645,91.0,147.0,16,32.0,11.0,73.0,212.0,5.5751282051282045,2.7079566212781927,10.839250000000002,21.06897456581109,70.0,2.6367857142857147,2.9925817912470087,-0.355796076961294,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh"
DeVante Parker,00-0031547,2023,REG,33,55,394.0,0,0.0,0.0,640.0,126.0,17.0,1.0191893047730458,0,10.923386128279743,0.14090683448303026,2.7372760377035372,4.663776498811566,39.4,72.4,13,31.0,9.0,75.0,216.0,5.841272727272728,1.994365960655412,10.968363636363636,15.354737554787445,60.0,4.203333333333333,3.882395272665118,0.3209380606682153,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96"
DeVonta Smith,00-0036912,2024,REG,68,89,833.0,8,0.0,0.0,809.0,299.0,42.0,57.745947551936055,0,10.935864422225697,0.27992746131458607,4.070918154329167,8.308228203664845,131.4,199.4,13,25.0,3.0,72.0,165.0,6.536785714285713,2.957029785309726,9.605280898876403,25.60656346600848,76.40449438202246,4.303676470588235,4.036818202239138,0.2668582683490976,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmdflwy52nsk7zpnfhwb"
Dee Eskridge,00-0036620,2022,REG,7,13,58.0,0,0.0,0.0,54.0,46.0,4.0,-1.964823661281784,0,5.783333333333333,0.05564055397029535,0.26689623540482943,0.8545140124269248,6.800000000000001,13.8,8,27.0,3.0,69.0,190.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtcgfdtbltkjwicxryl8"
Deebo Samuel Sr.,00-0035719,2024,REG,51,81,670.0,3,0.0,0.0,551.0,421.0,28.0,11.071185742769668,0,21.33358349698626,0.20185799714397668,2.2206014440151223,5.793438950834096,104.60000000000001,155.6,14,28.0,5.0,72.0,214.0,5.6490277777777775,3.1397865544736616,6.4407407407407415,11.859136103874848,62.96296296296296,8.416862745098038,6.150214033916496,2.266648711181543,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/shqoqpjwwoiexzy6cmgb"
Demarcus Robinson,00-0032775,2024,REG,31,64,505.0,7,0.0,0.0,983.0,71.0,27.0,10.128387025030207,0,7.741325017410342,0.11456753925774037,4.282320308564567,5.919096467067575,92.5,123.5,17,29.0,8.0,73.0,203.0,4.065555555555555,2.66492023403923,15.736875,24.688198611601365,48.4375,2.6325806451612896,2.3162087901319226,0.316371855029367,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lakf0xue1qqb7ed4p6ge"
Demario Douglas,00-0038621,2024,REG,66,87,621.0,3,1.0,0.0,531.0,359.0,31.0,20.82534351814231,0,24.921742126933747,0.1850692340403319,2.449779288978216,6.1565071192527165,81.7,147.70000000000002,16,23.0,1.0,68.0,170.0,6.867249999999999,4.010061826531088,5.792413793103448,13.555811401149152,75.86206896551724,5.817878787878789,5.518932041033412,0.2989467468453775,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/svnh61ottqtfmcqvnbj3"
Dennis Houston,00-0037570,2022,REG,2,6,16.0,0,0.0,0.0,79.0,6.0,0.0,-5.053622178034857,0,0.2222222222222222,0.07764227642276422,0.23767295013464573,0.3992978943625447,1.6,3.6,2,25.0,2.0,73.0,205.0,5.0600000000000005,2.1341023393782845,13.165999999999997,17.845911949685533,40.0,3.4499999999999997,2.2105021367473228,1.2394978632526763,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/udypovj7ufijkccrkipl"
Denzel Mims,00-0036255,2022,REG,11,25,186.0,0,0.0,0.0,313.0,75.0,7.0,-2.842088099441946,0,6.1996071231145855,0.09893741129887762,1.3949854548714222,2.3121448709448433,18.6,29.6,9,26.0,4.0,75.0,208.0,8.03,2.5980725912664666,10.226666666666667,25.791385083483622,46.666666666666664,3.6400000000000006,5.255517134110127,-1.6155171341101258,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vxqhwwsx0ngjupeajnpm"
Deonte Harty,00-0035215,2023,REG,15,21,150.0,1,0.0,0.0,227.0,79.0,9.0,6.185579963892329,0,9.30694156193551,0.0529886949283501,0.7919825072222852,1.5081842637659015,27.0,42.0,12,26.0,5.0,66.0,170.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fh7rbtvohdkaacqaxqke"
Derius Davis,00-0038573,2023,REG,15,17,66.0,0,0.0,0.0,-38.0,115.0,0.0,-5.932091548147568,0,8.90909090909091,0.03654240253184383,-0.19472810168817026,0.6310807819870012,22.700000000000003,37.7,14,23.0,1.0,68.0,175.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ctk98ws4ps6p4gaei6uu"
Devaughn Vele,00-0039424,2024,REG,41,55,475.0,3,0.0,0.0,461.0,127.0,26.0,35.08660535645322,0,13.588144148059618,0.12595088630271672,2.07214558159535,3.906544190019721,65.5,106.5,13,26.0,0.0,77.0,210.0,5.808039215686276,3.1093440975647324,8.217818181818183,11.135117823135957,74.54545454545455,3.5029268292682936,3.647971240798388,-0.1450444115300944,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f2lz4vsh2daurrwdamzv"
Deven Thompkins,00-0037487,2023,REG,17,25,83.0,1,1.0,1.0,163.0,74.0,5.0,-8.702345053430081,0,3.7579258782266303,0.06587372220857107,0.5687774825363905,1.5838712375297526,17.900000000000002,34.9,12,24.0,2.0,68.0,155.0,4.739999999999999,2.530899752796104,7.702222222222223,37.18285683634608,44.44444444444444,7.272499999999998,5.337833843920407,1.934666156079591,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gt0yeyl9y8s6onw8wcdr"
Devin Duvernay,00-0036331,2022,REG,37,49,407.0,3,0.0,0.0,437.0,159.0,19.0,19.672693191823782,0,19.770294011759287,0.1254430455567807,1.9580041257097063,4.004906844689189,79.1,116.10000000000001,14,26.0,4.0,71.0,210.0,7.132444444444444,3.35542421137511,9.924489795918369,12.290700466303567,75.51020408163265,4.678108108108107,4.352525534683977,0.3255825734241302,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wynmyjmvg7cee4y6i21n"
Devontez Walker,00-0039792,2024,REG,1,3,21.0,1,0.0,0.0,84.0,0.0,1.0,1.2227359302341938,0,1.0,0.08333333333333333,0.4208333333333333,0.5445833333333333,8.1,9.1,2,23.0,0.0,73.0,200.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jsgddyppttajr7czq18x"
Diontae Johnson,00-0035216,2024,REG,33,67,375.0,3,0.0,0.0,731.0,91.0,21.0,-17.98220351655812,0,4.3853216474008025,0.18973595642763108,3.6735934999520485,5.7021587310223465,56.1,89.10000000000001,11,28.0,5.0,70.0,181.0,5.21246153846154,2.6821615965763,11.011044776119403,17.806559371288994,49.25373134328358,2.9587878787878794,3.691652566651756,-0.7328646878638763,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rjtil6ilydmwoy0btlt7"
Donovan Peoples-Jones,00-0036233,2022,REG,61,96,839.0,3,1.0,1.0,1107.0,191.0,33.0,18.412429526132733,0,14.085063014323232,0.18766532108715947,4.333882035979158,7.819183112907977,106.10000000000001,167.1,17,25.0,4.0,74.0,208.0,5.684315789473684,2.506179361786601,12.1615625,26.60185060710941,63.54166666666666,3.159508196721311,3.471111970786795,-0.311603774065484,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sgfgvm2myyrntnmiqojk"
Dontayvion Wicks,00-0038393,2024,REG,39,76,415.0,5,0.0,0.0,880.0,139.0,25.0,-7.75879602670816,0,12.321670408786622,0.16477951822143647,3.6311037451605004,6.74365033625898,71.5,110.5,17,23.0,1.0,73.0,208.0,6.365616438356164,2.97132229909262,11.674473684210524,22.03748503529436,51.31578947368421,3.8176923076923073,2.7126729972299213,1.105019310462386,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghsev2bmz8kvhm8dsbey"
Drake London,00-0037238,2024,REG,100,158,1271.0,9,0.0,0.0,1723.0,327.0,67.0,37.67772831476383,0,14.112249882183646,0.28239171345288905,6.274179885781199,11.59291461309551,180.8,280.8,17,23.0,2.0,76.0,210.0,6.697083333333334,2.418622304592506,10.837088607594936,38.22981740889422,63.29113924050633,3.5121999999999995,2.760216772440635,0.7519832275593648,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf"
Dyami Brown,00-0036626,2024,REG,30,40,308.0,1,1.0,1.0,293.0,218.0,13.0,1.8323590611617762,0,15.242029216244902,0.08984240093004982,1.2859953741213535,2.921650782811068,37.4,67.4,15,24.0,3.0,72.0,185.0,6.437,3.9401625704211085,11.072149999999999,29.82346230612132,79.0,6.6754000000000016,5.5864205997483225,1.088979400251679,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac"
Elijah Cooks,00-0038667,2023,REG,3,4,38.0,0,0.0,0.0,33.0,8.0,2.0,3.904362877434446,0,1.2666666666666666,0.04599567099567099,0.07894909759943927,0.19325138130662045,3.8000000000000003,6.800000000000001,2,25.0,1.0,76.0,210.0,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kvlvozf6pxeesdqepx0l"
Elijah Moore,00-0036980,2024,REG,61,102,538.0,1,0.0,0.0,950.0,133.0,25.0,-36.91097573652386,0,11.782137261766678,0.154815503902971,2.9341573018977023,6.0017054608541525,59.900000000000006,120.9,17,24.0,3.0,70.0,184.0,6.143118279569892,3.0934416688418414,9.086470588235295,18.81333225073076,59.80392156862745,2.525409836065575,2.8096889002176395,-0.2842790641520647,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bhwvzckfhhcqhb7zdqyj"
Equanimeous St. Brown,00-0034279,2022,REG,21,38,323.0,1,1.0,1.0,495.0,98.0,14.0,2.969664967786953,0,11.383348637501781,0.12488165497979235,2.6761988929185345,4.8704989445579905,41.7,62.7,16,27.0,6.0,77.0,214.0,4.728571428571429,3.965407878756868,8.837142857142858,33.02722904431394,57.14285714285714,2.6874999999999982,3.728493565070608,-1.0409935650706093,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqojuedjvxtydgd9tgpr"
Erik Ezukanma,00-0038092,2024,REG,0,2,0.0,0,0.0,0.0,59.0,0.0,0.0,-2.4191449070349336,0,0.0,0.06451612903225806,0.29207920792079206,0.30122963909294154,0.0,0.0,1,24.0,2.0,74.0,220.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnq5b80lyd9wjidek81f"
Freddie Swain,00-0036247,2022,REG,4,6,74.0,0,0.0,0.0,62.0,27.0,3.0,-3.900425541854929,0,1.8445378151260505,0.07788290141231317,0.16997304728038204,0.46945418945167666,7.4,11.4,3,26.0,4.0,72.0,199.0,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/paillx42r0zfukevnrw6"
Gabe Davis,00-0036196,2024,REG,20,42,239.0,2,1.0,1.0,565.0,39.0,13.0,-4.1226920457354295,0,4.604591578824346,0.16151168527544515,2.219502045497479,3.7340591830667447,33.9,53.9,9,25.0,4.0,74.0,213.0,6.501518987341774,2.8100075784507923,15.063703703703707,26.057095997129835,55.55555555555556,4.312222222222221,3.238600483909495,1.0736217383127262,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rlmgjtfct5qjtbwcjqg6"
Garrett Wilson,00-0037740,2024,REG,101,153,1104.0,7,2.0,2.0,1378.0,442.0,60.0,21.714572484015314,1,16.92663790708048,0.25846568228477607,6.026879908487907,10.809690834203325,150.9,251.9,17,24.0,2.0,72.0,192.0,5.256712328767123,3.2653282684268223,8.913506493506494,34.99931157923723,65.5844155844156,5.023267326732674,4.747016659391978,0.2762506673406966,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx"
George Pickens,00-0037247,2024,REG,59,103,900.0,3,1.0,1.0,1411.0,215.0,37.0,27.91763200609961,0,9.275858537627592,0.2673807038817376,6.61797912059289,10.247580165931513,105.4,164.4,14,23.0,2.0,75.0,200.0,5.751881188118811,2.322079841280145,13.53339805825243,39.39731385805052,57.28155339805825,4.500338983050847,3.4317534193652333,1.068585563685614,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/klxzcb6p7ekngcognpiy"
Grant DuBose,00-0038507,2024,REG,2,4,11.0,0,0.0,0.0,47.0,3.0,1.0,-4.104269569506869,0,0.25,0.05336105336105336,0.1440955428231267,0.26095004005934874,1.1,3.0999999999999996,2,23.0,1.0,74.0,200.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ytrkyhuvudbeuc90zuok"
Greg Dortch,00-0035500,2024,REG,37,50,342.0,3,1.0,1.0,207.0,294.0,16.0,7.380935106859431,0,22.931154935463137,0.09689663140523666,0.8356630409577743,3.0558282295039767,53.3,90.3,17,26.0,5.0,67.0,173.0,7.475250000000001,3.688801355792189,4.251600000000001,5.757698870561471,74.0,8.034324324324325,5.521060629666562,2.513263694657764,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gkog6lrht3rnktwiberj"
Gunner Olszewski,00-0035645,2022,REG,5,7,53.0,0,0.0,0.0,57.0,13.0,1.0,0.9955764255428221,0,2.4166666666666665,0.022954408353389678,0.1625558563875053,0.45810522477209886,9.200000000000001,14.200000000000001,10,27.0,5.0,72.0,190.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fpimudxhuze3pd02bstw"
Ihmir Smith-Marsette,00-0036635,2023,REG,8,10,51.0,0,0.0,0.0,9.0,48.0,5.0,1.515756132430397,0,14.25,0.05700121329504219,-0.007222028588676724,0.5934573195858692,24.500000000000004,32.5,7,25.0,3.0,73.0,179.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jiygo0pmglxgropuaqwg"
